R_ 1,R_ 2,R_ 3,R_ 4,R_ 5,R_ 6,R_ 7,R_ 8,R_ 9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,T,max_ 1,max_ 2,max_ 3,max_ 4,max_ 5,max_ 6,max_ 7,max_ 8,max_ 9,max_10,max_11,max_12,max_13,max_14,max_15,max_16,max_17,max_18,max_19,max_20,max_21,max_22,max_23,max_24,max_25,max_26,max_27,max_28,max_29,max_30,max_31,max_32,max_33,max_34,max_35,max_36,max_37,max_38,max_39,max_40,max_41,max_42,max_43,max_44,max_45,max_46,max_47,max_48,max_49,max_50
0.154066595636738,0.189598059532869,0.160075464680675,0.197106260092023,0.142666147298914,0.147136659002061,0.187983994302248,0.239571119660877,0.180741802493189,0.134458699026357,0.175401085201251,0.180241708306665,0.161651690754017,0.146518148515754,0.234367565396886,0.264738437203206,0.185273578570939,0.268012253912856,0.105886278169619,0.215677008446396,0.140384073545806,0.199670255386909,0.190602823729328,0.118632421020652,0.112762095273411,0.218738774654468,0.128043528468401,0.201933045486405,0.250711754637705,0.246852354402818,0.225728030885868,0.162149729365913,0.206643810187188,0.165551773507653,0.160511176202735,0.206575813230309,0.155267235627134,0.137391579828924,0.124089179972489,0.220387080671412,0.170690901109947,0.156474295481578,0.21524307220975,0.167031842485431,0.170674343422662,0.233793203762369,0.170532894361331,0.14590753082906,0.206405363490832,0.172468835149029,2000,0.220271285009027,0.246806114260669,0.246405918022028,0.263411279229711,0.227631992277909,0.250821479246525,0.240952461961063,0.308732094119927,0.242382901318781,0.201807841835259,0.299507389162562,0.264227877630128,0.229717196926903,0.208935778094724,0.313134356360459,0.32803481386475,0.265388957983482,0.33637192342753,0.199639477242001,0.267515104769251,0.233591198167412,0.316645807259074,0.256376147098743,0.174643476788964,0.198236810076965,0.324618644067797,0.203778274919215,0.279602604113374,0.38293209902901,0.332849842358658,0.289654507317308,0.214419714430205,0.309795407070355,0.266138390636915,0.234134184029508,0.300058038305281,0.231267580072289,0.258352313733352,0.228229414219589,0.334621625683652,0.259846492018306,0.221097240775715,0.306317742407968,0.272493668259432,0.27381974248927,0.326974486929785,0.232264371496158,0.236225020214855,0.313763824544477,0.245648930880159
0.159241360967444,0.180620469366764,0.136418520126732,0.216912023858876,0.141214377761345,0.146475711353123,0.194910554522032,0.235355581506043,0.170482045414966,0.148475378883122,0.177781888123827,0.17906035169837,0.146836214776895,0.146624437255841,0.242495370355675,0.260346417072148,0.164662936092418,0.284139491687916,0.129131283701522,0.217666962298561,0.12486872066151,0.214224049347391,0.194171411745345,0.109491887219165,0.139894103564695,0.239593355761339,0.12001958343152,0.203396902361586,0.281264526294498,0.254972979566238,0.222186668889244,0.167188594444467,0.224245159987107,0.167200821844247,0.166116570496476,0.19099942708776,0.157990954149802,0.150554549093953,0.124261972197892,0.203870631762004,0.167857527514772,0.149735447728719,0.221169469801645,0.173794638649069,0.167926242917264,0.245894699311211,0.162891358889227,0.172295556376069,0.196387605115225,0.155913398608369,2200,0.255169415536777,0.246806114260669,0.246679360874245,0.263411279229711,0.240273020722963,0.251869328114643,0.240952461961063,0.319358330872946,0.256726457399103,0.215269247093739,0.261062640405412,0.293802720287374,0.222022208531803,0.208935778094724,0.340465633496209,0.329193238076352,0.265388957983482,0.33637192342753,0.204719685773464,0.301099172728728,0.233591198167412,0.297354824873186,0.243700680912117,0.207270924191712,0.22794959374235,0.342252092315496,0.213175682034698,0.279602604113374,0.397758804695838,0.379640571077156,0.306268254491206,0.224414957780458,0.342861441251692,0.266138390636915,0.230328764180919,0.300058038305281,0.252196101342752,0.233864971106284,0.25528261555174,0.367826904985889,0.278597495990548,0.255789539854161,0.306317742407968,0.268372346216658,0.245203152685281,0.326974486929785,0.231140001657575,0.236225020214855,0.281792470404932,0.29055894433273
0.159302650401468,0.189643307494629,0.152690019640859,0.211190821181228,0.148808458780622,0.189542675006658,0.195848420117712,0.241423233398109,0.140486029551294,0.147918419201962,0.208840798632248,0.184481772947742,0.13143703623449,0.156614891069473,0.253476053068403,0.264673408377342,0.171419432265993,0.27586631391195,0.11371641937525,0.215032164420918,0.109418283999691,0.214730046240409,0.195480642963155,0.114056177862637,0.122982788599125,0.22745618827691,0.126792001170853,0.193233237488034,0.292019300756715,0.273364178401741,0.237219335158655,0.171672080505258,0.234082487856218,0.204757262176845,0.141438953930882,0.192764650751774,0.188729525848672,0.140866566914364,0.116005538853853,0.222053651025288,0.177565452356174,0.146342942013189,0.237019267883874,0.165770906192699,0.170552698136699,0.241083855969687,0.175828231362332,0.122090002030158,0.206649666728846,0.169147185985576,2400,0.265509690877132,0.269094424750242,0.257286642902076,0.299151945180181,0.250514756348662,0.334149200664717,0.240952461961063,0.339485519103758,0.242382901318781,0.245585873173992,0.261062640405412,0.348445566326488,0.237265506669205,0.220288540059886,0.313134356360459,0.346260715341413,0.265388957983482,0.33637192342753,0.205971000903079,0.293873377900118,0.250597883822717,0.297354824873186,0.287304284299021,0.198028454250799,0.220379146919431,0.32662482044824,0.203778274919215,0.279602604113374,0.436358994151352,0.379640571077156,0.31183332205998,0.236683994894762,0.342861441251692,0.304753423528404,0.223959884817794,0.300058038305281,0.252196101342752,0.239757051298464,0.205802357207616,0.334621625683652,0.278597495990548,0.221097240775715,0.306317742407968,0.299504393101204,0.244514459322606,0.326974486929785,0.26115348735115,0.278043949124128,0.358766321881583,0.29055894433273
0.164073265990598,0.200651356657224,0.171712353512347,0.21490740597061,0.157737486903076,0.198507058888211,0.17198610636741,0.215304527361701,0.174372905851354,0.142827176644268,0.219541485295809,0.186735385759907,0.128482501595737,0.170055653781236,0.260018098283689,0.280074264947309,0.17031334326316,0.277067591760429,0.123741277409,0.230847440355966,0.1156830118435,0.218601017682182,0.195762915742241,0.132786350694443,0.146531357990339,0.245400299566343,0.119610132036353,0.225934170784687,0.2927157633512,0.276361089956671,0.235253004924346,0.144666460408955,0.245495657502154,0.188961673838782,0.158549423212334,0.195403978079992,0.18740440647837,0.161473733886592,0.127627121358033,0.202871951021919,0.18259127499609,0.148089564899603,0.232950043766822,0.182765987278191,0.171348142159564,0.235296480506992,0.158505452222574,0.161569525938371,0.204799318313851,0.15385657121998,2600,0.244118498732397,0.263649223998305,0.279861746467419,0.300615640140105,0.244987324268265,0.315745984529657,0.245816895660454,0.294170428735664,0.245207488199343,0.213194448373609,0.267682326362741,0.348445566326488,0.225416094426784,0.233256002728837,0.35107468225883,0.346260715341413,0.265388957983482,0.33637192342753,0.191666064851592,0.283720930232558,0.194349510138984,0.297354824873186,0.273417721518987,0.184573595460291,0.214219759926131,0.32662482044824,0.21531774901378,0.302426661519014,0.437225473027805,0.392141857488812,0.29409582402634,0.256163781741499,0.342861441251692,0.304753423528404,0.226738354130723,0.300058038305281,0.252196101342752,0.233864971106284,0.198881320763228,0.334621625683652,0.278597495990548,0.221097240775715,0.306317742407968,0.321185232134369,0.286193672062582,0.326974486929785,0.239846433622954,0.30087382605145,0.298894876203967,0.321195607369567
0.170852398905039,0.209486391149179,0.187974538368107,0.208965107540376,0.164619419780422,0.183969705858897,0.183725467514229,0.219547596701257,0.187123838496093,0.165090261745572,0.224189522402087,0.210137429715505,0.13580830178727,0.186639821553204,0.26309266235162,0.28261640026109,0.174578248893292,0.280262191596847,0.125612730838016,0.226098943503818,0.118638817873384,0.210794973296702,0.18767937540177,0.124256340961264,0.125223230108515,0.260870137181942,0.147369373121048,0.227405137076607,0.293242144940242,0.301251347676173,0.21638469213555,0.161086632837946,0.25311666591347,0.183069826102895,0.155906885551904,0.203816856044771,0.151283911276287,0.16049175370063,0.138833699412273,0.217127053895689,0.201769779101248,0.145361081378317,0.273927068902311,0.180710368307492,0.159420693436769,0.226991902932383,0.163079856889263,0.163491200511152,0.225483480231812,0.175127807325602,2800,0.294080316432234,0.255724286839511,0.245648930880159,0.299151945180181,0.236653513175028,0.357281608613699,0.272178763110815,0.297965026738909,0.252671756777433,0.213194448373609,0.261062640405412,0.298094383248025,0.238177418859582,0.233256002728837,0.375360520508965,0.346260715341413,0.265388957983482,0.329300750060489,0.214629451395573,0.283720930232558,0.211545344245486,0.315838711211886,0.290361161985578,0.184573595460291,0.197221167650691,0.32662482044824,0.203778274919215,0.303803256210195,0.436358994151352,0.382341270890978,0.304918358724557,0.256163781741499,0.326670322477932,0.304753423528404,0.222469221628525,0.300058038305281,0.264377435678046,0.254997645808373,0.20373396663414,0.33817275881284,0.278597495990548,0.251571209264468,0.371455983910193,0.321185232134369,0.245058972376803,0.327855419170499,0.212323018830611,0.30087382605145,0.310253187286766,0.301229969239467
0.199069386753851,0.20050427930906,0.168943666064303,0.221307820626568,0.149975454435187,0.21365371438017,0.206340860514782,0.220863683438251,0.170382137056242,0.138860905132845,0.217581201389494,0.212384321757297,0.136684896304565,0.178394523981762,0.25696025437525,0.277312910298299,0.181752828896466,0.270544880938975,0.158829939720444,0.225619991875122,0.144700826241697,0.210507734834807,0.201560503258069,0.133305326128025,0.147735907483869,0.281426056844778,0.132218040952408,0.245622321174841,0.318912276469639,0.307226555339036,0.214835133160028,0.167034034113016,0.25515404196325,0.201891373247263,0.150853120151801,0.192566902378117,0.148998301471496,0.159865991504273,0.130139451672562,0.222634406631807,0.19040398821036,0.148493811644495,0.272675101640864,0.184260007445501,0.157974576667776,0.240343079472088,0.151936874072421,0.172804542635798,0.233708326673751,0.215357385243908,3000,0.321398422262976,0.252739897933573,0.285911570681823,0.327564170838215,0.236653513175028,0.325652569711925,0.271093205237468,0.279102257875524,0.252736030957964,0.213194448373609,0.261062640405412,0.298094383248025,0.204888396180333,0.233256002728837,0.314846819187081,0.346260715341413,0.265388957983482,0.329300750060489,0.211449661791707,0.348841093064587,0.239880292165202,0.311025848759535,0.278068300668455,0.19202846975089,0.258297560464873,0.372499079721031,0.207287373548145,0.346303501945525,0.436358994151352,0.382341270890978,0.290455839703327,0.256163781741499,0.33382030679328,0.304753423528404,0.242638360456566,0.313024588620928,0.252196101342752,0.255090837190909,0.246029919447641,0.334621625683652,0.278597495990548,0.247167565739249,0.371876335911858,0.321185232134369,0.240244897769518,0.326974486929785,0.24461553128065,0.311729902034504,0.302568146382552,0.278180286436394
0.205628051665314,0.18303561381377,0.182686201706479,0.227346397627007,0.156810099772274,0.236797658521793,0.213556139517432,0.225389384128681,0.189246978545415,0.147927487001252,0.210416332029087,0.192849460806161,0.141153954761021,0.171583130959834,0.259878113763853,0.27644131105841,0.179861438923777,0.261267982442713,0.136554362261243,0.253351670529959,0.13514791954545,0.240375261364239,0.200444266895571,0.128101172336374,0.155435379940132,0.302980695040734,0.131195128266078,0.243526088032365,0.311720811917871,0.303734308172758,0.205092584122836,0.185612249100937,0.270210565741978,0.194280946477735,0.157438327434338,0.209781457593491,0.164514359991171,0.149569590961469,0.145607967691927,0.202785637640544,0.203260822771177,0.148176881513093,0.272839001327844,0.201359536373048,0.157670182074835,0.251989030045034,0.154445226930127,0.180834299834195,0.244250086177951,0.210220547548429,3200,0.321398422262976,0.252739897933573,0.297249334516415,0.299151945180181,0.230050805579552,0.352125414879444,0.271093205237468,0.29232457294023,0.272493668259432,0.213194448373609,0.267879565066389,0.298094383248025,0.279086313673681,0.302022560908265,0.3431170388462,0.363618595560519,0.272743917790035,0.331303525387715,0.232214888674863,0.316836940591746,0.196381454956653,0.301038126716633,0.285641206841087,0.217391304347826,0.252900232018561,0.345146485147524,0.220779892428631,0.346303501945525,0.436358994151352,0.410293436312727,0.290455839703327,0.256163781741499,0.33382030679328,0.304753423528404,0.217209182269457,0.300058038305281,0.252196101342752,0.261619137855788,0.198881320763228,0.334621625683652,0.288282663842768,0.266521843813151,0.371876335911858,0.324284334992665,0.249111976087248,0.353885703792871,0.204881976466387,0.321311010662593,0.316266455587176,0.275997685360821
0.20304117989898,0.200572579711542,0.193173653259391,0.227200264794205,0.19042310484338,0.235174322862308,0.21018066462179,0.241614426125673,0.188125429867505,0.150075590984408,0.215621559439839,0.199368330215962,0.136161459041347,0.166958619317493,0.259974942903654,0.265126492061799,0.193544283199941,0.267621165353529,0.135795686860508,0.247966801637217,0.154198259811846,0.243843931940164,0.209678758381337,0.13788304085806,0.179340842278996,0.275299207878688,0.140618418819238,0.244589797117789,0.336076015670268,0.309849916725108,0.211621498459755,0.159216488244182,0.272567835760773,0.183199060098237,0.162839673419635,0.205407640717127,0.146069647702443,0.167398074941578,0.142311185863168,0.203995654552093,0.213715087858579,0.13831518073187,0.276684511462775,0.194581409133111,0.177947272136204,0.274074532470121,0.145001101110465,0.219695702900642,0.217462993592988,0.201587825433966,3400,0.321398422262976,0.258663987945756,0.322043991216644,0.299151945180181,0.268041907984642,0.352125414879444,0.271093205237468,0.304402914159012,0.257014470270415,0.224344298215667,0.285819688173663,0.322216215446467,0.229808312671626,0.219732016840291,0.313134356360459,0.403541695781509,0.279716246897586,0.331303525387715,0.217874914625817,0.316836940591746,0.201222423837265,0.324387574711676,0.285641206841087,0.228661014980838,0.251030064949556,0.348948464489198,0.203778274919215,0.35541013424013,0.436358994151352,0.410293436312727,0.294013733151317,0.256163781741499,0.342861441251692,0.304753423528404,0.217209182269457,0.300058038305281,0.252444420988578,0.239650988919501,0.274368715083799,0.334621625683652,0.286142883930246,0.253256175693168,0.371876335911858,0.327030326240456,0.249111976087248,0.342903137137127,0.219388365503677,0.359185459173527,0.316266455587176,0.303509229014232
0.189730616925631,0.203737174662374,0.171817170011256,0.238409110807852,0.179460765425747,0.223527269337609,0.190249727615488,0.219016409718659,0.200836483669903,0.163904928201165,0.215350078562387,0.207827902655057,0.140418708800872,0.168133424366946,0.25754171464571,0.266101006784751,0.219074431635219,0.263825922242295,0.112497282107037,0.247100842732274,0.146120727114597,0.216971160101475,0.202415622442766,0.125736217566217,0.176533265253672,0.280672718942874,0.13185802997619,0.25364543058534,0.335452301092744,0.292831212187081,0.220006646015209,0.161776060783128,0.276848111102622,0.20606225043855,0.155744306996253,0.210714499411768,0.192102135976326,0.174823720450442,0.142296506407467,0.222851519288468,0.209490121185634,0.14708013229263,0.28117013505537,0.20360894625254,0.192961053400446,0.281351516381505,0.14387897223849,0.210248381513056,0.229294331254547,0.222685731395134,3600,0.321398422262976,0.258663987945756,0.254448618159669,0.299151945180181,0.268041907984642,0.352125414879444,0.271093205237468,0.32662684690349,0.266174268805859,0.231808374687385,0.274258524497955,0.298094383248025,0.240124736257168,0.239625503425911,0.352868683860616,0.346260715341413,0.279716246897586,0.353828793403543,0.219362892913035,0.330311323045354,0.202501394718296,0.283018581062737,0.285641206841087,0.210958904109589,0.242091377254623,0.470027545800359,0.203778274919215,0.346303501945525,0.436358994151352,0.382341270890978,0.297401879491432,0.255758975305236,0.33382030679328,0.304753423528404,0.221228312421204,0.300058038305281,0.264377435678046,0.253876825101091,0.216907112123513,0.338779314382186,0.286142883930246,0.247167565739249,0.371876335911858,0.321185232134369,0.27744197825792,0.344402763335811,0.214896316354576,0.359185459173527,0.356521832669923,0.291852384744357
0.209182044335639,0.203794451507676,0.169976589622421,0.228487647817424,0.197215368495254,0.256423892545753,0.193138566363745,0.208741473090177,0.185382588439203,0.159841753565347,0.210172437026076,0.20594079530754,0.154251962777162,0.179828022260455,0.25684732999348,0.266447699784369,0.216511973009764,0.259828379300402,0.114458694641148,0.25979932622587,0.153645745716877,0.223057055450601,0.223118217413864,0.125736905552271,0.165519679610572,0.271393388098799,0.148833256007648,0.263883686150521,0.336835789554367,0.306115761179128,0.230483521531637,0.175416364085274,0.291869395579055,0.216509715455097,0.163992344875304,0.208730055564756,0.187564738652438,0.18001203621066,0.14987749604418,0.221142918110527,0.214148656120138,0.15158832974063,0.278606653256326,0.228936322125518,0.190474781514555,0.286628281429443,0.159477924565351,0.225468595784118,0.246174709083648,0.203027438511607,3800,0.321398422262976,0.262931034482759,0.30647444669907,0.312261040359063,0.268041907984642,0.352125414879444,0.271093205237468,0.315927646193347,0.279910873570081,0.229293465887531,0.261062640405412,0.298094383248025,0.258663987945756,0.25272122940633,0.313134356360459,0.346260715341413,0.279716246897586,0.344819664599127,0.242903447598468,0.330311323045354,0.201222423837265,0.283018581062737,0.300170849129148,0.209618880728767,0.292976053905288,0.403340579237199,0.203778274919215,0.346303501945525,0.436358994151352,0.405831836688086,0.30486160169546,0.215793437684197,0.342861441251692,0.304753423528404,0.223262904989583,0.300058038305281,0.266450538859196,0.241663146460684,0.258498320058861,0.334621625683652,0.286142883930246,0.247167565739249,0.371876335911858,0.371100711143108,0.286193672062582,0.339852268730215,0.271383463308352,0.382697761448578,0.35215064662839,0.291852384744357
0.225712591780524,0.212116592435812,0.17383846666196,0.231662036719954,0.203784345626942,0.254486569849931,0.192511217268335,0.218656733441965,0.197377189577001,0.154777817994549,0.208995040995374,0.18131663405133,0.145611538662394,0.168213488640258,0.240121270758552,0.285867824452542,0.211210869850387,0.273945115815714,0.143143424088826,0.260839234171655,0.153673273328866,0.225310749443266,0.198001475910123,0.133240094989857,0.155651012804418,0.299062785363412,0.150159022478691,0.283628852066045,0.334007232689575,0.299975994214601,0.224665487370072,0.184330891011145,0.289138423830828,0.215160200967758,0.161465205339998,0.217913148444832,0.21857943674064,0.18148583849819,0.142670679893022,0.224900186167616,0.223329670810762,0.15722988537847,0.270134208001172,0.261575694313742,0.190062560035733,0.314834256862062,0.1697500000787,0.241997895513299,0.237151171391135,0.180687563216871,4000,0.321398422262976,0.258663987945756,0.268149767682958,0.312261040359063,0.268041907984642,0.355557258327537,0.271093205237468,0.300040099941392,0.281215447581829,0.237809440532362,0.268652051614055,0.265837304015178,0.239024390243902,0.232367322366722,0.307671380307904,0.363618595560519,0.292155666009933,0.342969449002806,0.268604182028131,0.346277404993354,0.201222423837265,0.283018581062737,0.331676004600942,0.232926975050073,0.232455422869295,0.418740145656581,0.203778274919215,0.346303501945525,0.436358994151352,0.405831836688086,0.297401879491432,0.243451445066017,0.342861441251692,0.304753423528404,0.223262904989583,0.316890838900407,0.280844924367096,0.239650988919501,0.258498320058861,0.334621625683652,0.286142883930246,0.284827106803702,0.371876335911858,0.371100711143108,0.27744197825792,0.376618315849852,0.238514284384658,0.382365012093732,0.33923875432526,0.291852384744357
